# FIRESONG Output description
# Standard candle sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
-2.8788 2.2495 2.4883e-12
-81.4894 3.4165 8.7319e-13
-29.6781 1.1135 1.4805e-11
19.2361 2.4735 1.9592e-12
43.8446 4.3535 4.7906e-13
-35.6574 1.6875 5.1501e-12
10.4062 2.8515 1.3711e-12
-72.7502 3.8755 6.3857e-13
-11.4358 2.3765 2.1667e-12
3.5315 3.6975 7.1750e-13
-5.2818 0.9815 2.0382e-11
30.4145 2.4685 1.9692e-12
20.0381 2.3755 2.1690e-12
1.1604 0.8535 2.9004e-11
19.1415 1.9475 3.5818e-12
47.6728 1.6925 5.1116e-12
27.2551 0.9905 1.9917e-11
-15.9511 2.8725 1.3461e-12
-14.8885 2.8425 1.3820e-12
-14.9354 4.6915 3.9850e-13
21.9631 1.5325 6.5773e-12
-65.9915 1.6875 5.1501e-12
7.1955 4.5245 4.3567e-13
19.6728 1.2815 1.0362e-11
47.4031 3.5905 7.7176e-13
23.5142 2.7765 1.4658e-12
-0.9317 2.0725 3.0603e-12
55.2266 0.8505 2.9262e-11
37.9388 3.4935 8.2611e-13
-15.0901 4.3245 4.8702e-13
67.0460 2.6935 1.5817e-12
-51.6815 1.9085 3.7699e-12
-20.2952 1.6485 5.4650e-12
5.1187 1.2145 1.1876e-11
36.6711 4.4175 4.6213e-13
-35.7942 1.4915 7.0464e-12
-37.7497 3.6735 7.2919e-13
48.1500 2.2265 2.5537e-12
-14.5829 2.0315 3.2189e-12
4.7276 3.5045 8.1967e-13
-26.1509 2.8355 1.3906e-12
-41.3274 3.2235 1.0093e-12
-3.4845 5.8085 2.3622e-13
58.5170 2.2595 2.4606e-12
-3.1447 2.3455 2.2395e-12
-25.1986 1.0945 1.5465e-11
53.8751 2.9645 1.2441e-12
-3.2135 1.0775 1.6092e-11
-30.8542 3.3465 9.1936e-13
47.3569 4.0535 5.7141e-13
41.3607 2.2025 2.6245e-12
4.6995 2.1395 2.8239e-12
-59.2041 4.0775 5.6313e-13
73.9009 1.9265 3.6814e-12
79.8019 4.2635 5.0439e-13
-31.3350 4.8615 3.6513e-13
-39.9898 4.8655 3.6439e-13
4.4975 3.3645 9.0717e-13
55.3144 6.3155 1.9268e-13
24.2652 3.0575 1.1516e-12
59.7710 3.7825 6.7818e-13
20.2598 1.5635 6.2512e-12
40.4437 0.8115 3.2929e-11
-8.8970 1.7915 4.4253e-12
-32.7299 1.6265 5.6546e-12
-67.8200 4.4095 4.6420e-13
-13.2746 3.3475 9.1868e-13
-54.4021 1.4275 7.8770e-12
12.6989 3.8645 6.4308e-13
-37.8186 2.1115 2.9195e-12
-28.9391 2.3375 2.2589e-12
54.0557 4.4705 4.4875e-13
32.9246 2.3385 2.2565e-12
69.9289 2.2565 2.4689e-12
-28.1036 5.5545 2.6346e-13
-30.9379 2.9015 1.3127e-12
4.5694 4.4145 4.6290e-13
-16.8239 4.5635 4.2656e-13
44.3700 3.6885 7.2185e-13
-44.5635 2.6615 1.6298e-12
-33.0409 3.0225 1.1852e-12
23.7567 2.5045 1.8987e-12
9.7466 3.0665 1.1432e-12
4.6057 1.7145 4.9468e-12
31.7321 4.0805 5.6211e-13
19.2484 2.7935 1.4435e-12
-62.1931 2.8045 1.4294e-12
-35.1864 0.9535 2.1930e-11
-77.4239 1.2545 1.0938e-11
27.6910 4.4025 4.6602e-13
-41.5751 4.9815 3.4392e-13
3.1217 3.2175 1.0140e-12
-41.8959 2.4495 2.0078e-12
13.5314 1.2795 1.0403e-11
64.0276 3.3235 9.3529e-13
-26.7319 4.6265 4.1241e-13
-7.7938 3.9605 6.0518e-13
-22.6058 3.8315 6.5689e-13
-44.7532 3.9005 6.2848e-13
-13.8364 4.3165 4.8925e-13
18.1095 4.6445 4.0849e-13
-18.8796 2.8175 1.4129e-12
24.5462 1.6585 5.3817e-12
-20.0359 4.6335 4.1088e-13
32.1951 2.1405 2.8206e-12
-8.7853 1.1455 1.3778e-11
5.8051 4.5895 4.2064e-13
43.4170 4.3305 4.8536e-13
67.7024 1.6215 5.6989e-12
57.0736 6.3815 1.8787e-13
11.7475 4.8495 3.6735e-13
-78.0204 4.0605 5.6898e-13
46.4789 3.5255 8.0759e-13
4.9519 1.1595 1.3359e-11
-79.2150 2.4185 2.0732e-12
42.6543 4.9815 3.4392e-13
-26.7812 1.3555 8.9842e-12
55.4853 3.8115 6.6546e-13
21.1907 2.6195 1.6962e-12
-54.1318 4.8335 3.7035e-13
65.6727 2.0475 3.1556e-12
-54.4511 1.4215 7.9618e-12
60.1697 1.2355 1.1370e-11
-17.4331 2.9405 1.2696e-12
-61.7563 3.4605 8.4583e-13
-45.7385 4.0435 5.7491e-13
-1.5008 0.9935 1.9765e-11
63.7691 4.9615 3.4733e-13
32.7751 0.5485 8.7201e-11
-42.4691 4.3845 4.7075e-13
0.4401 1.5425 6.4696e-12
31.5412 1.8695 3.9723e-12
6.1453 3.1445 1.0737e-12
-58.8233 0.6395 5.9700e-11
52.3744 5.5735 2.6127e-13
-3.7138 3.2835 9.6393e-13
-0.6726 2.7445 1.5090e-12
-58.0037 2.1875 2.6701e-12
8.9178 1.5915 5.9757e-12
-85.6817 3.1175 1.0971e-12
-16.6702 2.9935 1.2141e-12
-45.0959 3.6185 7.5701e-13
-19.2171 4.5395 4.3214e-13
77.7377 3.7575 6.8942e-13
23.4745 3.6335 7.4928e-13
24.1870 2.7115 1.5555e-12
37.6471 4.8505 3.6717e-13
2.2976 5.5495 2.6404e-13
-22.6007 3.9775 5.9880e-13
-16.6596 1.7455 4.7270e-12
-44.6917 3.7455 6.9491e-13
34.7617 1.0495 1.7202e-11
35.6619 1.9655 3.4993e-12
-40.8965 1.7215 4.8960e-12
-59.4606 3.4225 8.6939e-13
-33.2351 1.0395 1.7625e-11
-76.5862 1.6725 5.2681e-12
-4.1959 1.9015 3.8052e-12
19.1381 2.6305 1.6785e-12
-21.6093 1.7145 4.9468e-12
-64.1643 2.0415 3.1791e-12
44.0862 2.5905 1.7443e-12
52.4814 1.9945 3.3720e-12
69.9575 3.5295 8.0532e-13
34.0138 3.0075 1.2001e-12
-14.5581 3.4235 8.6876e-13
-44.5226 4.1865 5.2760e-13
30.6383 1.3275 9.4736e-12
22.7240 3.2725 9.7202e-13
71.5950 0.7715 3.7384e-11
-35.3480 2.4795 1.9473e-12
8.9017 2.5905 1.7443e-12
-5.0118 1.8675 3.9831e-12
28.3168 1.5415 6.4802e-12
69.8402 1.3435 9.1895e-12
-25.7064 3.0335 1.1745e-12
20.7376 1.0445 1.7412e-11
-51.7917 2.6215 1.6930e-12
-55.5599 3.0315 1.1765e-12
-76.2726 1.0035 1.9270e-11
2.1171 4.1275 5.4642e-13
-4.5281 1.2565 1.0894e-11
-35.5998 3.4185 8.7192e-13
13.9196 1.1235 1.4473e-11
23.0858 1.3325 9.3835e-12
31.7968 2.3225 2.2958e-12
16.2964 3.5985 7.6750e-13
6.7125 3.4905 8.2787e-13
26.0926 1.8105 4.3086e-12
-58.9045 2.3475 2.2347e-12
19.8322 2.6805 1.6010e-12
49.3921 2.5555 1.8049e-12
-33.2843 2.5055 1.8968e-12
-68.3503 1.0085 1.9029e-11
47.5962 1.9525 3.5586e-12
-38.9385 0.9635 2.1359e-11
35.4275 2.6855 1.5935e-12
63.1935 2.4045 2.1037e-12
-27.3261 1.0225 1.8376e-11
-8.8803 1.6315 5.6107e-12
45.3467 4.2315 5.1386e-13
0.0456 2.4275 2.0539e-12
54.9179 2.8035 1.4307e-12
-7.5179 2.0735 3.0566e-12
5.9012 1.6095 5.8074e-12
49.7639 2.0595 3.1094e-12
-36.4233 4.1785 5.3010e-13
-11.2976 3.6025 7.6539e-13
33.1943 0.6005 6.9765e-11
-40.6544 1.1495 1.3656e-11
55.7615 2.0535 3.1324e-12
35.1203 1.2935 1.0119e-11
-29.3363 3.6605 7.3563e-13
-44.7723 1.4135 8.0768e-12
19.2508 2.4135 2.0840e-12
28.6315 3.1575 1.0627e-12
37.1337 1.9705 3.4769e-12
-3.6629 2.6215 1.6930e-12
-6.2773 4.2145 5.1899e-13
-19.1331 4.9295 3.5289e-13
-53.7863 4.2445 5.0998e-13
-31.7419 4.8145 3.7395e-13
-44.9990 2.7625 1.4845e-12
-47.6488 2.3075 2.3336e-12
-49.1819 1.2965 1.0060e-11
-0.4943 2.0045 3.3296e-12
7.7420 0.9345 2.3074e-11
50.3662 5.2585 3.0121e-13
-44.2538 4.5715 4.2473e-13
-23.6781 2.5025 1.9026e-12
29.4626 2.5875 1.7494e-12
-26.3551 5.2325 3.0489e-13
-41.2284 3.0775 1.1330e-12
8.1915 1.4445 7.6436e-12
-48.3376 5.7465 2.4248e-13
-16.3402 2.8885 1.3276e-12
-51.2760 2.8855 1.3310e-12
-33.7021 4.3125 4.9037e-13
-11.4775 1.6555 5.4065e-12
-63.7023 3.4815 8.3320e-13
1.3591 1.5345 6.5556e-12
-20.8922 2.7165 1.5483e-12
-39.8017 3.5195 8.1102e-13
-46.7826 4.9255 3.5360e-13
83.8793 4.4415 4.5600e-13
2.3861 1.6675 5.3083e-12
-10.6421 0.7185 4.4672e-11
-2.8756 0.9495 2.2164e-11
35.4896 4.8105 3.7471e-13
34.5913 1.9025 3.8001e-12
-58.4578 3.3505 9.1663e-13
-73.1746 3.0405 1.1678e-12
26.5171 3.5715 7.8199e-13
-34.5541 1.6895 5.1347e-12
-27.0861 5.9215 2.2538e-13
-45.2620 1.9535 3.5540e-12
35.4645 1.0615 1.6714e-11
5.8389 2.7095 1.5583e-12
15.1487 1.7045 5.0208e-12
-42.8479 1.9875 3.4022e-12
13.9952 1.3865 8.4825e-12
-10.6508 1.7315 4.8246e-12
4.0565 3.9145 6.2293e-13
36.3428 3.8875 6.3370e-13
22.4050 1.5975 5.9188e-12
55.3560 2.6785 1.6040e-12
-20.0412 2.1455 2.8040e-12
27.6564 4.5055 4.4021e-13
2.9630 4.1635 5.3483e-13
29.6646 1.0425 1.7496e-11
-50.2195 2.2185 2.5770e-12
-66.3266 4.0515 5.7211e-13
-33.2254 4.4355 4.5752e-13
-4.2000 2.9365 1.2739e-12
54.0263 5.5655 2.6219e-13
-77.2917 1.8505 4.0765e-12
10.6456 0.6795 5.1343e-11
-22.0968 2.3155 2.3134e-12
31.7214 1.5175 6.7438e-12
-52.2759 3.6005 7.6644e-13
66.4883 2.5495 1.8156e-12
-3.8438 3.0175 1.1901e-12
17.7674 1.5145 6.7777e-12
36.1713 2.5895 1.7460e-12
-0.9307 2.8055 1.4281e-12
-54.8819 3.3915 8.8930e-13
-10.9723 1.8725 3.9562e-12
-41.5026 4.7225 3.9210e-13
-32.9369 4.1035 5.5436e-13
21.4653 2.6185 1.6978e-12
5.7939 3.9905 5.9398e-13
-48.4350 3.2975 9.5377e-13
-66.0542 3.0155 1.1921e-12
9.9427 4.3125 4.9037e-13
50.1450 5.7915 2.3791e-13
-2.0051 3.0185 1.1892e-12
-3.5363 2.1995 2.6335e-12
43.2947 3.7785 6.7996e-13
-29.7478 4.1125 5.5136e-13
-18.9914 4.1295 5.4577e-13
-33.7056 1.6985 5.0659e-12
-24.1656 4.1765 5.3073e-13
25.2095 3.4365 8.6060e-13
3.3310 1.3905 8.4206e-12
10.1131 2.2425 2.5080e-12
57.0458 3.6775 7.2722e-13
-67.1342 4.6425 4.0893e-13
-27.5136 1.1525 1.3566e-11
-0.0277 2.1165 2.9021e-12
75.6223 3.8565 6.4639e-13
51.4884 1.6935 5.1040e-12
11.1741 1.8055 4.3389e-12
3.5683 2.8255 1.4029e-12
-44.9774 3.8595 6.4515e-13
30.6090 2.5175 1.8742e-12
-18.0684 4.1635 5.3483e-13
-18.1671 5.6895 2.4845e-13
17.5112 3.4395 8.5874e-13
-1.8373 2.1785 2.6980e-12
-73.5398 2.4805 1.9453e-12
33.7991 6.6015 1.7303e-13
-39.2343 0.9355 2.3012e-11
9.6246 2.4135 2.0840e-12
3.6565 4.2905 4.9659e-13
-19.2205 5.4885 2.7127e-13
69.1396 2.1445 2.8074e-12
-81.5097 2.5745 1.7717e-12
25.5878 3.6005 7.6644e-13
-32.1409 1.6425 5.5158e-12
7.6330 3.2635 9.7872e-13
23.5018 2.1925 2.6548e-12
-8.2503 2.5775 1.7665e-12
5.1816 2.2355 2.5278e-12
-28.3714 2.9775 1.2305e-12
62.7048 3.3225 9.3599e-13
22.8429 1.6235 5.6811e-12
-38.5020 2.2155 2.5858e-12
31.0037 2.8305 1.3967e-12
-37.5720 1.7855 4.4631e-12
-12.5885 1.1025 1.5182e-11
7.4937 1.1115 1.4872e-11
-7.0172 2.9905 1.2172e-12
-51.2635 3.7845 6.7729e-13
43.5924 4.4845 4.4530e-13
-12.6694 4.7815 3.8032e-13
39.3068 2.5135 1.8817e-12
-0.9293 2.1525 2.7811e-12
33.3974 4.3915 4.6890e-13
-54.5151 1.0185 1.8560e-11
17.4008 2.6225 1.6913e-12
-29.7049 1.5555 6.3331e-12
-47.3480 3.0285 1.1794e-12
-6.4203 3.0735 1.1367e-12
-1.0968 1.1335 1.4151e-11
45.2346 2.9275 1.2838e-12
-31.4395 5.1865 3.1155e-13
-7.4130 4.4255 4.6007e-13
52.1140 3.5595 7.8856e-13
-13.6916 3.3095 9.4517e-13
-40.1091 2.4955 1.9160e-12
28.3717 3.1265 1.0892e-12
-37.7956 3.3095 9.4517e-13
57.8120 3.9805 5.9768e-13
27.3956 4.6865 3.9955e-13
-37.3282 4.0025 5.8959e-13
-58.0199 2.5155 1.8779e-12
-28.9468 3.4855 8.3083e-13
59.4983 4.5715 4.2473e-13
9.8260 3.2765 9.6907e-13
15.6180 0.4355 1.5287e-10
14.7733 1.1795 1.2792e-11
30.8979 1.1815 1.2737e-11
45.3612 1.4995 6.9513e-12
8.4024 4.1495 5.3930e-13
-81.4572 2.6895 1.5876e-12
40.3132 3.9805 5.9768e-13
-49.9168 3.4195 8.7129e-13
-52.3809 1.6125 5.7800e-12
-35.0428 2.0055 3.3254e-12
-18.8153 2.1585 2.7616e-12
-21.5346 5.0925 3.2583e-13
-43.9927 5.1305 3.1995e-13
7.3430 4.5825 4.2222e-13
32.7472 2.2105 2.6006e-12
-35.7942 1.9865 3.4065e-12
1.7538 1.6955 5.0887e-12
-25.0514 1.8625 4.0102e-12
-30.6882 1.4215 7.9618e-12
-68.6771 3.9095 6.2491e-13
49.0860 4.5275 4.3496e-13
-19.8696 1.6775 5.2284e-12
55.0954 4.4375 4.5701e-13
18.1575 2.8865 1.3299e-12
-64.5068 3.2455 9.9230e-13
-27.4949 3.2655 9.7723e-13
-18.8216 1.1615 1.3301e-11
-76.8286 4.4425 4.5575e-13
47.6591 2.7725 1.4711e-12
-18.9708 4.0785 5.6279e-13
-56.1285 0.9835 2.0278e-11
-51.8711 2.7435 1.5104e-12
26.7925 1.4865 7.1068e-12
17.6339 4.1535 5.3801e-13
53.0466 2.2475 2.4939e-12
47.3023 2.0375 3.1949e-12
19.2025 3.5435 7.9744e-13
-26.1844 3.0585 1.1507e-12
3.0271 1.1695 1.3071e-11
-13.8276 2.1355 2.8373e-12
18.0643 3.8675 6.4185e-13
-7.5175 4.5145 4.3805e-13
39.4195 3.9075 6.2570e-13
-31.7857 3.7035 7.1462e-13
-38.1403 7.0255 1.4880e-13
46.5057 2.5215 1.8667e-12
-68.8047 4.0815 5.6177e-13
-40.1549 0.9535 2.1930e-11
38.7097 2.2805 2.4039e-12
22.5658 3.8955 6.3048e-13
-64.0853 1.4235 7.9334e-12
11.6097 4.3155 4.8953e-13
19.4973 3.3615 9.0918e-13
-25.1219 4.7495 3.8665e-13
-12.2342 1.6505 5.4482e-12
-40.4686 4.3525 4.7933e-13
0.3217 0.8175 3.2325e-11
59.7417 2.2335 2.5335e-12
55.0743 1.9475 3.5818e-12
22.1816 1.2025 1.2180e-11
19.2747 2.6975 1.5758e-12
-84.4672 1.5615 6.2715e-12
-19.9395 3.2565 9.8397e-13
-15.7742 3.7465 6.9445e-13
-27.5811 1.4745 7.2547e-12
21.7590 2.7095 1.5583e-12
48.5062 2.9785 1.2295e-12
66.9217 3.3725 9.0182e-13
0.5452 2.6825 1.5980e-12
48.2407 0.9375 2.2888e-11
-5.3395 2.1685 2.7296e-12
5.2700 3.3445 9.2073e-13
-21.8192 4.7015 3.9642e-13
13.8284 4.5535 4.2887e-13
43.3196 1.0935 1.5501e-11
-61.8489 1.0085 1.9029e-11
-10.7650 3.1605 1.0602e-12
37.9452 2.0865 3.0087e-12
-9.7193 0.9945 1.9715e-11
21.5974 5.7045 2.4686e-13
33.9907 2.3785 2.1621e-12
26.9667 2.7345 1.5229e-12
8.2248 4.4675 4.4949e-13
-0.1979 6.4355 1.8407e-13
48.6779 3.1675 1.0544e-12
-0.5115 1.6095 5.8074e-12
-6.0877 3.0735 1.1367e-12
69.5757 3.1595 1.0610e-12
1.7320 4.6375 4.1001e-13
57.1360 1.3195 9.6203e-12
-11.6218 4.2085 5.2082e-13
52.7911 3.7325 7.0093e-13
17.0240 4.6065 4.1683e-13
-4.9737 3.9705 6.0141e-13
-58.3915 3.7165 7.0844e-13
24.8203 1.3305 9.4194e-12
-37.6351 3.2965 9.5449e-13
-56.1420 4.4805 4.4628e-13
-35.1550 3.9205 6.2057e-13
-36.9754 4.3345 4.8425e-13
-13.1450 3.5675 7.8417e-13
71.0636 0.5035 1.0752e-10
33.8382 1.4085 8.1499e-12
-49.6868 1.3035 9.9232e-12
-27.4066 4.0735 5.6450e-13
4.5442 2.7525 1.4980e-12
-1.1611 3.0155 1.1921e-12
66.4164 1.6625 5.3489e-12
49.6389 4.1255 5.4708e-13
-31.9624 5.7075 2.4655e-13
37.3713 1.1505 1.3626e-11
-15.3295 0.9335 2.3137e-11
-18.5141 1.7125 4.9615e-12
-73.7251 2.0335 3.2109e-12
46.9203 3.8735 6.3939e-13
26.6381 0.7995 3.4185e-11
4.4332 2.8915 1.3241e-12
16.1414 4.8885 3.6020e-13
-19.2032 2.3765 2.1667e-12
-5.0286 3.5125 8.1504e-13
-6.3670 3.0585 1.1507e-12
-16.6882 4.3945 4.6811e-13
31.2109 2.6935 1.5817e-12
56.6219 3.7335 7.0046e-13
11.5125 4.5895 4.2064e-13
34.1265 0.4735 1.2486e-10
75.3296 2.0535 3.1324e-12
35.6997 1.4585 7.4586e-12
-23.6209 2.4285 2.0518e-12
-74.0231 1.8145 4.2845e-12
-1.6723 4.5255 4.3544e-13
11.4879 5.1055 3.2380e-13
40.0160 3.2595 9.8171e-13
-16.5003 5.5895 2.5945e-13
-21.0263 0.3305 2.9500e-10
-35.9435 0.7585 3.9010e-11
30.8825 1.7045 5.0208e-12
52.3838 3.6255 7.5339e-13
-13.1246 2.3415 2.2492e-12
-68.7974 3.4215 8.7002e-13
41.8674 3.0245 1.1833e-12
14.8017 3.5455 7.9632e-13
-27.2698 3.0855 1.1257e-12
17.3990 3.9645 6.0367e-13
-29.7736 2.1355 2.8373e-12
-36.7478 3.6995 7.1654e-13
-47.9367 3.9045 6.2689e-13
-25.4488 2.3395 2.2540e-12
-34.6151 3.8715 6.4020e-13
-36.2546 4.3525 4.7933e-13
10.4837 1.6435 5.5073e-12
-2.5128 2.4285 2.0518e-12
-28.1499 5.7515 2.4197e-13
5.6099 1.4675 7.3429e-12
32.3787 2.5685 1.7821e-12
-49.5668 2.6825 1.5980e-12
55.2431 2.9725 1.2357e-12
-39.2571 3.9945 5.9251e-13
-35.0454 3.8885 6.3330e-13
-14.5816 0.9935 1.9765e-11
-11.5421 2.4985 1.9102e-12
29.2794 1.8845 3.8927e-12
-79.3450 3.5275 8.0645e-13
29.1420 3.7825 6.7818e-13
-4.5534 3.8965 6.3008e-13
-4.0286 0.9955 1.9665e-11
-50.7885 3.5325 8.0362e-13
61.7662 2.7305 1.5285e-12
-64.2534 3.3065 9.4731e-13
-21.8878 4.8125 3.7433e-13
-51.6889 5.0205 3.3741e-13
42.1281 4.2735 5.0148e-13
-40.1733 2.7985 1.4371e-12
55.0383 4.1535 5.3801e-13
59.0448 3.9315 6.1629e-13
-54.3051 2.2625 2.4524e-12
9.8886 2.9905 1.2172e-12
-62.5479 3.2095 1.0203e-12
-37.5396 1.6215 5.6989e-12
25.5034 2.1345 2.8407e-12
-27.2883 2.9715 1.2367e-12
-1.3850 2.6275 1.6833e-12
-5.0636 3.8675 6.4185e-13
40.2582 4.4545 4.5273e-13
-3.0084 5.7895 2.3812e-13
-47.4683 1.8175 4.2666e-12
23.8818 2.9885 1.2192e-12
-7.0361 4.2135 5.1929e-13
76.7466 4.6835 4.0018e-13
-31.3598 3.4005 8.8345e-13
-25.7473 0.8055 3.3549e-11
23.1582 5.2395 3.0389e-13
-37.4319 3.3645 9.0717e-13
68.5131 3.7445 6.9537e-13
20.4536 3.9115 6.2412e-13
59.5813 1.2655 1.0698e-11
67.2033 4.2925 4.9602e-13
-49.8965 1.7545 4.6658e-12
25.8545 1.5475 6.4166e-12
-80.2675 2.1925 2.6548e-12
31.6867 6.0715 2.1206e-13
-15.5330 2.5615 1.7943e-12
36.3725 4.4425 4.5575e-13
-77.7486 2.4025 2.1081e-12
-13.8085 2.1005 2.9583e-12
-10.7025 1.1135 1.4805e-11
40.2998 2.6155 1.7027e-12
34.8532 1.1445 1.3808e-11
-56.2415 2.0955 2.9761e-12
-44.5874 4.3635 4.7635e-13
49.8815 4.6145 4.1506e-13
37.7277 3.7635 6.8670e-13
46.7211 1.5935 5.9566e-12
-18.8144 1.6565 5.3982e-12
50.6272 4.8485 3.6754e-13
-22.0367 1.7395 4.7685e-12
-73.1360 2.3895 2.1371e-12
-39.9034 2.3095 2.3285e-12
-11.2265 2.7595 1.4885e-12
-70.1895 2.4865 1.9335e-12
-76.1477 1.6155 5.7528e-12
60.8126 0.8525 2.9089e-11
-10.6362 2.0355 3.2029e-12
-18.9738 2.4445 2.0182e-12
21.9994 3.2425 9.9459e-13
-18.5134 5.3995 2.8233e-13
37.1924 2.2745 2.4199e-12
19.0167 1.1965 1.2335e-11
-63.6663 5.5395 2.6520e-13
17.7172 3.4715 8.3918e-13
21.0645 1.9635 3.5084e-12
35.4536 4.1565 5.3705e-13
1.8440 2.6535 1.6422e-12
23.6047 2.4295 2.0497e-12
70.1186 0.9395 2.2765e-11
24.1187 1.4025 8.2388e-12
-15.9170 1.2805 1.0382e-11
10.5302 4.9045 3.5732e-13
-52.4417 3.0105 1.1971e-12
43.3016 1.4645 7.3812e-12
-54.4257 1.9845 3.4152e-12
1.0363 3.3475 9.1868e-13
-65.8112 3.2695 9.7425e-13
-4.7972 2.5495 1.8156e-12
-31.6820 3.8035 6.6894e-13
-32.5626 5.7895 2.3812e-13
-45.8592 1.9565 3.5402e-12
-71.5530 1.2755 1.0486e-11
-7.8939 0.7185 4.4672e-11
56.1928 3.5305 8.0475e-13
8.5068 1.4155 8.0478e-12
-30.9982 1.5405 6.4909e-12
55.1432 4.0975 5.5636e-13
-67.4229 1.9535 3.5540e-12
22.8686 3.5165 8.1274e-13
25.4667 1.1365 1.4056e-11
-12.8089 1.7325 4.8175e-12
8.2420 0.6685 5.3472e-11
-40.6228 2.4265 2.0560e-12
52.4988 2.0545 3.1285e-12
40.5039 5.6565 2.5201e-13
15.3496 3.0415 1.1668e-12
4.0154 4.0335 5.7844e-13
-86.5610 3.6585 7.3663e-13
33.5946 1.7655 4.5924e-12
29.8369 6.7895 1.6164e-13
-36.1289 3.8305 6.5731e-13
44.8506 4.4885 4.4433e-13
-16.2231 1.2615 1.0784e-11
44.0150 4.7215 3.9231e-13
-24.8585 3.8315 6.5689e-13
-25.2119 1.4225 7.9476e-12
-2.2014 3.6505 7.4064e-13
-39.3867 4.2185 5.1777e-13
20.3557 1.9585 3.5311e-12
31.3109 3.8025 6.6937e-13
-53.8619 3.4355 8.6123e-13
-54.5317 1.4465 7.6168e-12
-16.7097 3.9505 6.0898e-13
-68.2111 3.1935 1.0331e-12
22.5843 0.3985 1.8922e-10
-23.2964 7.9185 1.1145e-13
85.6713 3.2645 9.7797e-13
20.5053 6.6995 1.6695e-13
-15.1438 0.9695 2.1026e-11
75.3411 5.4535 2.7554e-13
33.6579 4.1065 5.5336e-13
10.9510 2.0615 3.1018e-12
-23.3704 1.5125 6.8005e-12
9.3765 3.8025 6.6937e-13
-2.2369 6.6925 1.6738e-13
-42.9273 3.7335 7.0046e-13
-16.9545 2.4925 1.9218e-12
-22.2219 3.3525 9.1527e-13
26.0928 1.0365 1.7754e-11
21.4869 3.9135 6.2333e-13
-43.7868 1.1005 1.5252e-11
23.0789 1.6785 5.2205e-12
-24.2184 3.2415 9.9536e-13
-12.5176 3.1445 1.0737e-12
2.7866 1.4755 7.2422e-12
35.3683 2.0875 3.0050e-12
37.0513 4.0575 5.7002e-13
49.7010 1.0915 1.5573e-11
-56.4605 5.7915 2.3791e-13
-27.9296 4.5635 4.2656e-13
14.7733 1.9175 3.7253e-12
16.5028 0.9905 1.9917e-11
-21.6149 0.9785 2.0541e-11
-32.5561 1.0345 1.7841e-11
10.1748 2.6875 1.5905e-12
-3.0778 3.8025 6.6937e-13
65.7065 4.2665 5.0351e-13
-43.6407 4.1955 5.2481e-13
33.1983 3.2685 9.7499e-13
-3.7425 3.8345 6.5562e-13
16.7539 4.3095 4.9121e-13
21.1625 2.6355 1.6705e-12
3.8958 4.2335 5.1326e-13
34.6715 3.1775 1.0461e-12
-24.5765 0.6235 6.3570e-11
-4.5360 4.5715 4.2473e-13
22.6595 4.0605 5.6898e-13
25.4353 3.4635 8.4401e-13
-73.2538 3.5155 8.1331e-13
58.0083 3.7215 7.0608e-13
-5.6005 3.0945 1.1175e-12
-82.4042 2.3695 2.1828e-12
48.8982 2.3235 2.2933e-12
-19.0788 4.0095 5.8704e-13
8.9213 2.2385 2.5193e-12
-29.3091 1.9205 3.7106e-12
47.9683 4.0655 5.6725e-13
61.2327 2.4695 1.9672e-12
21.4148 3.6835 7.2429e-13
-6.9852 3.0515 1.1573e-12
-35.8053 4.0185 5.8380e-13
-21.0148 3.9185 6.2136e-13
55.6845 2.8145 1.4167e-12
-56.3902 2.0535 3.1324e-12
-41.5324 2.3705 2.1805e-12
-10.9696 3.2225 1.0101e-12
20.7745 1.7845 4.4695e-12
-11.0427 4.2845 4.9831e-13
74.0877 2.4335 2.0412e-12
-55.8532 3.7825 6.7818e-13
42.2913 4.4065 4.6498e-13
-15.5902 6.2785 1.9545e-13
55.0755 2.7015 1.5699e-12
25.6652 2.8295 1.3980e-12
-79.7729 5.4125 2.8067e-13
76.8886 1.8695 3.9723e-12
-75.2581 1.3665 8.8016e-12
12.0669 2.7935 1.4435e-12
-66.6058 4.4645 4.5023e-13
-0.7588 2.0215 3.2593e-12
-19.6558 1.3105 9.7890e-12
88.0543 3.9605 6.0518e-13
29.9659 4.3295 4.8563e-13
-10.8454 3.3505 9.1663e-13
13.0193 1.3455 9.1549e-12
-87.7095 2.2415 2.5108e-12
29.0408 4.3905 4.6917e-13
13.2636 3.6045 7.6433e-13
74.7107 1.3545 9.0011e-12
-2.7040 3.3745 9.0049e-13
34.3403 5.0335 3.3527e-13
-59.8866 2.6395 1.6641e-12
-71.5345 3.2425 9.9459e-13
-59.1293 4.9865 3.4308e-13
13.0847 2.3965 2.1214e-12
7.9294 3.5975 7.6803e-13
12.6456 4.1155 5.5037e-13
