# FIRESONG Output description
# Lognormal distributed sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
-59.2906 3.1975 1.0238e-12
-23.0993 4.9125 3.5184e-13
20.4950 3.6795 7.2197e-13
56.9461 4.0795 5.4876e-13
23.2116 2.9265 1.2772e-12
56.2942 2.2425 2.4997e-12
-14.8657 2.3535 2.1935e-12
17.7436 2.6565 1.5843e-12
-16.6433 4.7545 3.7788e-13
-21.9529 2.5715 1.7022e-12
25.7853 2.7825 1.4479e-12
-47.2045 0.7645 3.7238e-11
5.0897 4.3705 4.5953e-13
-26.6510 1.6705 5.3589e-12
-29.8126 2.2625 2.4545e-12
-11.3536 3.2305 1.0209e-12
-28.9636 2.0705 2.9506e-12
-33.2238 2.0315 3.2691e-12
-38.0236 3.4905 8.3395e-13
-17.3597 4.5835 4.2567e-13
-11.1442 4.2275 5.0663e-13
34.7337 4.8845 3.5480e-13
-67.6984 6.6165 1.7230e-13
35.0021 4.4195 4.7024e-13
51.6267 3.5445 8.0671e-13
-31.9177 4.6405 4.0466e-13
-28.7707 5.9335 2.2538e-13
-5.3749 6.0395 2.0778e-13
-4.3253 2.7625 1.4626e-12
-56.5483 1.2375 1.1642e-11
31.3885 3.0095 1.1918e-12
4.2426 3.6535 7.5037e-13
24.8669 2.2095 2.5173e-12
73.2168 1.8075 4.2983e-12
7.4474 2.0855 2.9280e-12
76.7770 0.8165 3.1510e-11
25.9697 2.5855 1.6858e-12
68.6637 1.1525 1.3596e-11
58.6937 3.2015 9.9570e-13
22.5138 1.9375 3.6107e-12
14.7025 4.1175 5.4470e-13
-20.5471 1.2195 1.1525e-11
-3.5396 1.7585 4.6293e-12
-0.5130 1.3985 8.2325e-12
-44.2170 2.9905 1.1743e-12
-27.5823 1.9635 3.5609e-12
54.1906 2.9245 1.2194e-12
-34.8661 2.9425 1.2258e-12
-20.9395 1.1475 1.3555e-11
-46.3337 3.3585 9.0895e-13
62.4101 2.0155 3.3666e-12
49.6381 2.2435 2.5436e-12
45.3623 3.4465 8.7235e-13
-69.6834 0.9095 2.5088e-11
-50.1063 4.2665 5.0944e-13
51.9207 3.9355 6.1888e-13
-63.0689 4.2405 5.1761e-13
43.4940 1.7835 4.3784e-12
8.6180 2.9665 1.2491e-12
23.4197 4.3455 4.8104e-13
26.3164 4.6405 4.2205e-13
-25.3477 1.2945 9.8073e-12
34.4348 2.9855 1.1940e-12
20.9286 2.4295 1.9811e-12
-16.8358 2.1265 2.9814e-12
48.3947 4.0235 5.7348e-13
-43.4743 4.2475 5.2628e-13
25.6538 3.5055 8.4093e-13
43.6953 1.8205 4.1116e-12
-55.8173 5.4645 2.8275e-13
68.8934 1.3875 8.1440e-12
25.0154 2.7485 1.4611e-12
25.2788 3.8055 6.5240e-13
-24.1970 2.7715 1.5078e-12
1.5463 1.6375 5.7189e-12
35.1248 2.0845 2.9067e-12
42.3344 1.4165 7.8615e-12
22.6154 2.5645 1.8573e-12
-14.0166 3.1225 1.1037e-12
60.5815 2.8425 1.3548e-12
59.9104 3.0585 1.1567e-12
1.4670 5.4365 2.7590e-13
-58.7410 7.6635 1.2185e-13
-29.0271 2.5155 1.8811e-12
25.2925 4.0325 5.7570e-13
3.0337 3.1715 1.0663e-12
-37.2900 2.9875 1.2639e-12
46.9419 3.1895 1.0277e-12
-3.9866 1.6885 5.0615e-12
-62.9900 1.8165 4.3594e-12
-66.3795 4.3345 5.1277e-13
-35.7162 4.7865 3.8828e-13
27.1012 1.2805 1.0436e-11
-11.4046 5.6685 2.4792e-13
-33.1627 3.3055 9.1705e-13
28.2122 3.0335 1.2014e-12
-51.0356 3.4235 8.7543e-13
-55.0661 4.7255 3.8342e-13
22.3674 3.9645 5.9302e-13
-11.4286 5.1795 3.1349e-13
-7.1132 1.1035 1.5195e-11
34.8890 4.7995 3.7721e-13
34.6823 3.4595 8.7312e-13
-44.0932 4.2725 4.9404e-13
-49.3018 5.2855 2.8931e-13
25.9718 2.6335 1.6672e-12
-64.6754 2.7015 1.5742e-12
-36.3610 3.8675 6.2793e-13
-7.2771 1.8515 4.0239e-12
-48.2847 3.8835 6.4895e-13
-22.9709 3.0825 1.1812e-12
23.1798 1.5135 6.8109e-12
-27.2541 2.5955 1.7680e-12
29.3506 1.2315 1.1189e-11
2.7109 4.6375 4.1378e-13
-13.2595 1.9905 3.3178e-12
73.6724 3.8055 6.7029e-13
54.1291 1.4925 7.0057e-12
-3.4395 3.2925 9.6823e-13
23.0824 3.5595 7.8416e-13
7.3464 1.1905 1.2418e-11
84.1988 4.0475 5.7085e-13
23.2177 3.7615 6.7051e-13
74.2086 4.1055 5.4573e-13
-49.3776 1.8125 4.1557e-12
-31.0108 1.7035 5.0620e-12
61.7058 6.0785 2.1088e-13
4.0920 3.7665 6.7053e-13
44.0159 8.4455 9.8709e-14
25.5882 2.6245 1.6517e-12
12.8361 3.7385 6.9421e-13
-19.9280 1.8515 4.1799e-12
18.9046 4.2715 5.0823e-13
27.2946 6.2745 1.9734e-13
-21.5760 3.3415 9.5385e-13
3.2494 1.9875 3.3921e-12
40.6193 1.9215 3.6953e-12
-50.6527 2.9705 1.2249e-12
41.1444 1.7785 4.5349e-12
-57.0571 2.5645 1.8333e-12
20.1267 1.3435 9.0909e-12
-69.4758 4.1885 5.3514e-13
24.8155 2.5875 1.8552e-12
30.2963 1.6355 5.4681e-12
-1.6354 2.8555 1.3321e-12
-12.0501 1.5185 6.6869e-12
1.4448 4.7075 3.9663e-13
55.3747 4.4885 4.3438e-13
-28.6179 2.0155 3.4226e-12
-7.7741 1.2655 1.1001e-11
10.3678 3.2065 1.0571e-12
29.8002 2.6215 1.6591e-12
-20.5596 3.1565 1.0834e-12
-11.3034 3.3295 9.1435e-13
-13.0042 1.5045 6.8842e-12
12.0267 3.4635 8.2549e-13
-21.3807 2.8535 1.3626e-12
-35.5231 1.5185 6.7671e-12
-44.4287 2.4255 2.0355e-12
-9.6838 5.0275 3.2275e-13
-9.9536 3.3285 9.2407e-13
4.7063 3.5205 8.3468e-13
-5.8496 2.1755 2.7027e-12
-20.2497 1.3145 9.5904e-12
-67.6019 3.4045 8.8601e-13
-24.4810 3.9735 5.9072e-13
-49.5460 2.2915 2.3356e-12
12.0472 4.8135 3.7493e-13
0.5696 3.1725 1.0622e-12
-30.0059 5.0495 3.2360e-13
36.6860 0.8155 3.3529e-11
-44.5348 3.3105 9.7205e-13
9.7697 0.7555 3.9267e-11
-20.0556 2.5265 1.9165e-12
-14.0100 2.3585 2.2052e-12
18.0160 2.2365 2.4851e-12
-3.7548 0.5375 9.1678e-11
17.7272 2.7175 1.5382e-12
-68.1481 4.3545 4.7943e-13
31.8527 5.4335 2.7253e-13
57.1189 4.3955 4.7510e-13
-36.1580 3.9615 5.7620e-13
47.5848 4.2335 5.1684e-13
3.3660 0.8965 2.6542e-11
45.8674 2.3765 2.0812e-12
-10.9646 2.6615 1.6385e-12
49.5561 4.7355 3.8856e-13
15.6070 3.9335 6.2730e-13
-10.8950 4.0535 5.8201e-13
-20.4179 1.7585 4.5360e-12
34.6822 2.2125 2.6234e-12
32.1894 3.2355 9.9181e-13
-47.9729 2.5505 1.7905e-12
10.4207 1.7425 4.5321e-12
11.5302 1.2215 1.1783e-11
56.2055 2.3885 2.1573e-12
18.6644 3.4555 8.2923e-13
-17.8841 1.3425 9.2258e-12
5.4767 1.7555 4.6832e-12
8.6819 1.9955 3.3520e-12
42.1305 2.4175 2.1484e-12
52.7812 2.1015 2.8118e-12
17.6182 3.8845 6.2148e-13
-11.5089 1.2715 1.0303e-11
1.1589 3.4155 8.8630e-13
-31.7823 1.0115 1.9076e-11
35.9641 3.2895 9.4152e-13
41.5638 6.8535 1.5123e-13
45.6366 4.4885 4.5876e-13
-18.9633 1.9655 3.5302e-12
-12.0654 1.9995 3.3803e-12
-20.5051 2.1755 2.7413e-12
81.9429 2.8485 1.3683e-12
43.2022 2.1105 2.9356e-12
22.1838 1.1175 1.4584e-11
20.6281 3.5885 7.6248e-13
48.5788 1.2285 1.1181e-11
5.9777 4.9735 3.4512e-13
-9.5985 5.1775 3.1601e-13
-85.9799 3.2245 9.6642e-13
-21.3399 3.9755 6.1112e-13
-40.7709 1.6795 5.1899e-12
-26.6986 3.8205 6.4951e-13
-74.7679 4.3715 4.6749e-13
5.1669 3.8845 6.2483e-13
46.4078 4.0025 5.9609e-13
39.9531 4.0365 5.6534e-13
-43.7932 3.7025 7.0000e-13
76.3300 1.7725 4.4189e-12
47.7143 2.6115 1.7902e-12
-20.5256 1.9995 3.2802e-12
-47.1557 1.0635 1.6104e-11
30.5154 1.3795 8.8478e-12
-59.2597 0.8705 2.7917e-11
-35.3547 4.5045 4.3613e-13
83.5031 2.2495 2.4940e-12
26.2910 2.3345 2.3503e-12
7.2783 4.5545 4.2537e-13
-0.1563 4.2215 5.2276e-13
38.7706 2.8405 1.4146e-12
-53.9611 0.6075 6.8323e-11
-33.7446 1.0005 1.8935e-11
-21.8672 3.0035 1.2212e-12
54.3257 2.3335 2.2173e-12
-28.0495 4.0255 6.0790e-13
-19.3154 1.6525 5.6497e-12
-13.9447 3.2705 9.3579e-13
-78.9648 3.2375 1.0056e-12
-22.5446 0.9075 2.5370e-11
-9.2225 1.8975 3.8703e-12
-40.8566 4.9965 3.4116e-13
22.3758 3.5315 7.9270e-13
-30.0548 2.3035 2.3124e-12
-27.5490 1.4725 7.4328e-12
-47.0986 3.4625 8.8071e-13
-13.9668 2.7935 1.3745e-12
-28.7291 3.6095 7.7096e-13
0.7157 3.2665 9.6858e-13
-13.8454 3.6115 7.8466e-13
-48.8158 1.8835 3.9637e-12
40.2119 4.6525 4.1605e-13
6.1283 4.6465 4.0296e-13
11.1071 2.4005 2.1280e-12
-26.2594 0.5445 8.5622e-11
-34.1746 3.4545 8.1778e-13
-46.8461 4.5515 4.1639e-13
15.4449 2.8105 1.4205e-12
8.8137 4.8905 3.6004e-13
1.9802 1.8935 3.8001e-12
-27.3004 1.2275 1.1709e-11
-18.5591 6.3285 1.9180e-13
-10.7295 6.1545 2.0189e-13
-39.7223 4.4315 4.5872e-13
-45.7507 2.4725 1.9158e-12
31.6661 2.7605 1.4783e-12
14.7157 4.3745 4.7412e-13
28.2775 4.0455 5.9837e-13
-0.8108 1.7945 4.3660e-12
-6.7772 4.1595 5.3126e-13
45.8320 2.8355 1.4184e-12
67.8129 4.1045 5.6742e-13
47.7510 5.7405 2.4859e-13
-64.3540 5.0265 3.4979e-13
-30.1707 1.7165 5.1544e-12
12.4324 4.4425 4.4579e-13
24.9056 1.2215 1.1854e-11
48.6988 3.5605 7.8077e-13
35.7623 3.0775 1.1433e-12
64.7530 1.1365 1.4497e-11
18.1628 5.2805 3.1055e-13
-1.9006 1.2165 1.1638e-11
30.7641 3.1945 1.0150e-12
18.7633 3.0375 1.1316e-12
9.2826 1.8275 4.1838e-12
24.2790 2.8625 1.3180e-12
64.3755 1.4035 8.0326e-12
-8.9478 2.4435 2.0100e-12
31.7060 0.8235 3.2496e-11
-58.8875 3.7935 7.0169e-13
63.4885 3.3645 9.2223e-13
-33.1982 3.9945 5.8949e-13
53.7625 3.5285 7.9949e-13
9.0992 4.9005 3.5340e-13
-28.7114 1.3965 8.2785e-12
-10.0881 3.5105 8.1038e-13
-11.3637 1.7535 4.7369e-12
-50.5509 2.4645 1.9771e-12
39.3280 3.8025 6.4048e-13
15.7966 2.5325 1.8492e-12
8.6768 1.2225 1.1458e-11
44.5951 0.8425 3.0531e-11
5.8613 4.7905 3.8633e-13
34.6564 3.2185 9.9169e-13
14.4807 1.1135 1.5440e-11
1.4162 3.8605 6.3217e-13
-52.8256 1.7065 4.9234e-12
-6.0297 2.2225 2.5263e-12
-22.6159 1.0605 1.7387e-11
-11.9608 4.1205 5.5170e-13
-24.3070 5.3625 2.9421e-13
17.9080 2.6275 1.6385e-12
-83.0522 4.0825 5.7713e-13
-25.2951 2.8965 1.3625e-12
-37.0295 4.5485 4.3045e-13
-3.6931 2.2825 2.4829e-12
-44.3204 1.5725 6.4289e-12
-8.5226 2.6855 1.5444e-12
-58.8062 5.0475 3.3378e-13
40.4732 3.4155 8.0746e-13
-9.6379 1.8865 3.9565e-12
-39.1402 2.0625 3.0245e-12
-20.5627 7.0535 1.4580e-13
-11.8122 4.2965 4.8946e-13
77.9038 2.3515 2.2948e-12
-44.1978 1.8865 3.8191e-12
41.6180 2.2325 2.6190e-12
-68.5908 2.3155 2.3389e-12
-0.4202 2.5035 1.9073e-12
22.7929 3.2485 9.8072e-13
-81.3681 2.4305 1.9519e-12
-49.1918 1.6895 5.3249e-12
-23.6734 4.6365 4.1619e-13
46.0864 3.5525 7.7383e-13
-18.2299 1.6955 5.1058e-12
8.4250 2.5475 1.7906e-12
-28.5205 1.8025 4.2717e-12
58.5068 3.0205 1.1816e-12
-63.5542 1.9265 3.7047e-12
22.6734 3.6775 7.2584e-13
-1.8701 3.4445 8.4754e-13
-36.9575 1.3025 1.0068e-11
-18.4230 1.7845 4.4166e-12
-41.5228 5.5945 2.6029e-13
-38.0550 3.6785 7.0135e-13
28.1211 2.5745 1.8051e-12
10.8332 2.2785 2.5130e-12
44.5171 2.4255 2.0145e-12
-15.4776 2.2965 2.3283e-12
58.6371 3.0115 1.2466e-12
3.5211 3.7505 6.6022e-13
-21.4832 4.0415 5.6684e-13
9.1225 1.1115 1.4398e-11
43.6112 2.9595 1.2591e-12
46.8911 1.3105 1.0152e-11
4.1861 0.8255 3.0523e-11
-20.8658 5.6825 2.5531e-13
-2.2841 1.0205 1.8764e-11
-78.7347 2.6355 1.6652e-12
71.7747 2.0095 3.3309e-12
27.8965 1.2555 1.1425e-11
50.4191 1.2195 1.1664e-11
-18.2396 1.6045 5.8565e-12
-39.7436 1.9495 3.7767e-12
-31.7497 1.2205 1.0822e-11
20.6914 3.8805 6.5157e-13
12.5402 2.9215 1.2795e-12
83.7047 1.2105 1.2120e-11
34.7816 1.7635 4.7010e-12
-59.2457 2.2375 2.4222e-12
17.5563 3.7875 6.5439e-13
33.7597 2.4425 2.0365e-12
34.5244 4.6995 3.9961e-13
58.9365 3.2005 1.0521e-12
-53.5554 1.9945 3.4414e-12
-67.2526 3.0495 1.1653e-12
-13.7470 3.3325 9.2173e-13
24.5827 5.9055 2.2676e-13
64.9074 1.7405 4.6560e-12
26.4360 1.7535 4.6412e-12
8.0756 1.2505 1.1216e-11
41.9588 1.3385 9.3808e-12
-34.8916 2.6865 1.6040e-12
-19.8818 2.6885 1.5934e-12
73.1708 3.7795 6.8849e-13
-22.0860 8.4965 9.1715e-14
41.5903 2.6505 1.6908e-12
49.0774 4.0055 6.0117e-13
46.9840 3.2715 1.0092e-12
18.2151 1.8885 3.7451e-12
87.6069 1.5715 6.2185e-12
79.0470 1.2405 1.1535e-11
44.7389 4.2995 4.8982e-13
-9.6078 2.9445 1.2945e-12
-6.9195 4.4785 4.4063e-13
21.2662 0.7425 4.0893e-11
-43.8646 3.0015 1.2473e-12
-17.3778 2.6385 1.6416e-12
-18.2385 1.1685 1.3000e-11
-5.9623 3.7105 7.0398e-13
5.0654 1.2205 1.1816e-11
59.0526 1.3165 9.7235e-12
37.4932 6.4595 1.8382e-13
-44.7831 3.6915 6.9136e-13
76.7664 3.8635 6.5954e-13
-55.3394 5.6005 2.5157e-13
5.4969 1.8285 4.4148e-12
27.4050 1.2705 1.0493e-11
-55.0785 3.1995 1.0397e-12
-44.2283 1.9855 3.5725e-12
-12.0386 0.9175 2.4097e-11
38.3534 2.4335 2.1034e-12
2.6117 2.1175 2.9604e-12
-29.4332 3.1875 1.0495e-12
-8.0896 1.6745 5.3306e-12
0.8244 2.9245 1.2383e-12
-5.1963 5.7205 2.3929e-13
16.7663 2.9225 1.2523e-12
35.8130 3.1795 1.0249e-12
51.0396 2.8105 1.4173e-12
72.3269 3.4875 8.4152e-13
-39.6093 4.3555 4.8979e-13
14.4319 4.0805 5.8138e-13
-32.8162 2.5615 1.7654e-12
-35.1690 2.6705 1.6226e-12
16.1072 4.3445 4.9654e-13
-9.3352 4.5235 4.2892e-13
-45.0271 3.3565 9.2209e-13
17.6173 2.9265 1.2575e-12
-21.6834 4.4315 4.5392e-13
25.3464 3.7415 6.9397e-13
44.8050 1.3155 9.9503e-12
-25.8080 2.8005 1.4541e-12
7.6013 2.9805 1.2215e-12
33.6947 1.5175 6.6787e-12
42.7725 1.9695 3.4562e-12
9.9649 4.8595 3.6131e-13
-31.8515 2.8525 1.3271e-12
52.8911 1.1855 1.2707e-11
73.4212 2.4625 2.0669e-12
44.1960 4.4135 4.7613e-13
12.7522 2.2095 2.6492e-12
5.5050 1.3225 9.5129e-12
-11.0925 1.4925 7.1953e-12
2.5893 4.1755 5.2865e-13
-53.6091 4.2465 5.2085e-13
18.2792 4.7325 4.0467e-13
-26.6128 2.5095 1.8290e-12
37.1531 2.9555 1.2493e-12
-41.3863 1.1625 1.3408e-11
6.5184 1.6005 5.8479e-12
-48.9033 4.9915 3.3308e-13
-15.0369 4.9575 3.4679e-13
12.5739 0.8425 2.9932e-11
14.8918 2.4475 2.0376e-12
-19.8079 0.8065 3.2662e-11
-9.8915 1.1275 1.4062e-11
32.8837 1.3155 9.9429e-12
22.7709 1.3725 8.6845e-12
50.8943 1.2505 1.0948e-11
15.9506 3.0215 1.1957e-12
41.4024 0.8215 3.1435e-11
-28.2957 2.2915 2.3224e-12
36.1973 4.6235 4.0244e-13
9.9843 3.1775 9.8717e-13
-9.5238 3.8935 6.3486e-13
-52.4658 4.3595 4.8476e-13
-27.9929 4.4855 4.3990e-13
43.2175 1.5325 6.5631e-12
-61.2490 5.2515 3.0539e-13
-8.3348 2.2175 2.5737e-12
30.1918 3.6885 7.2363e-13
-21.8499 3.4245 8.8159e-13
-34.4313 2.7815 1.4823e-12
-40.4805 1.2185 1.1956e-11
-46.0172 0.6605 5.5860e-11
-29.0925 2.4515 1.9796e-12
-37.4479 2.3955 2.1372e-12
35.9156 2.6755 1.6299e-12
-9.4178 1.9625 3.3967e-12
23.7386 4.8095 3.7605e-13
51.6197 4.5235 4.3494e-13
15.8186 1.5495 6.5558e-12
-39.5789 1.4695 7.2918e-12
15.8911 1.7825 4.6322e-12
-4.0287 1.4065 7.9589e-12
4.0150 3.7305 7.1508e-13
4.4647 1.1065 1.5336e-11
50.2619 3.3955 8.6656e-13
28.9412 2.9635 1.2553e-12
-13.9353 2.7105 1.5217e-12
2.5106 1.1175 1.4332e-11
2.1120 3.5635 8.0547e-13
-36.8983 4.2705 4.8622e-13
-9.1672 3.7625 6.5946e-13
22.7145 1.3985 8.5776e-12
8.5643 5.7255 2.4861e-13
13.9834 1.8635 3.9554e-12
-54.5307 4.1175 5.4453e-13
59.2038 1.9225 3.6927e-12
63.2548 3.9755 5.9733e-13
87.9609 3.3055 9.3827e-13
-36.9962 2.7685 1.4537e-12
0.1531 1.2945 1.0311e-11
50.4710 1.8095 4.3193e-12
49.7227 2.2355 2.5296e-12
56.2012 2.5155 1.9626e-12
-12.7750 1.3475 9.0447e-12
21.9419 1.2505 1.0922e-11
-15.5010 2.6275 1.6629e-12
21.2488 3.1895 1.0347e-12
-4.3829 4.6065 4.1345e-13
72.7985 2.4025 2.1989e-12
-53.2585 2.3325 2.2282e-12
26.8755 4.0465 5.8791e-13
-46.0689 4.4635 4.7079e-13
49.6249 2.4515 2.0029e-12
-38.2509 3.1235 1.0997e-12
34.3241 3.1385 1.0636e-12
8.7792 1.7065 5.0358e-12
-10.2113 4.4915 4.3580e-13
-18.1350 1.2155 1.1609e-11
21.9104 3.3805 9.1093e-13
64.9145 1.0205 1.8691e-11
-62.3875 5.4055 2.7901e-13
-57.1977 1.2495 1.0457e-11
10.9716 2.7385 1.5348e-12
37.3896 4.3475 4.8132e-13
-31.6934 1.7915 4.3491e-12
-27.9617 1.2425 1.1222e-11
61.1672 6.0005 2.1300e-13
-2.6134 1.3815 8.9061e-12
-45.2495 2.6905 1.5394e-12
4.0069 2.7705 1.5603e-12
15.3835 4.1905 5.2459e-13
59.6445 2.6965 1.5789e-12
-48.9697 4.4775 4.4230e-13
-61.3323 3.9215 6.3972e-13
-26.3003 3.4015 8.9018e-13
-40.1921 2.2265 2.5756e-12
74.7807 2.7195 1.5920e-12
44.8510 1.9305 3.6466e-12
-16.8944 2.6825 1.5960e-12
-19.3861 3.2185 1.0354e-12
-25.2414 1.4725 7.3641e-12
48.0154 4.4965 4.3354e-13
38.3284 4.8585 3.6492e-13
41.7869 4.3695 4.7378e-13
32.4309 1.8575 4.0943e-12
-43.2581 3.9445 6.3135e-13
1.1464 0.8475 2.9700e-11
-4.6142 4.2285 5.0906e-13
-28.1315 3.2625 9.7211e-13
27.0272 2.5265 1.8565e-12
-26.1926 4.2535 5.0702e-13
15.2894 2.9765 1.2608e-12
-39.5012 2.4115 2.0211e-12
45.2678 1.2105 1.1766e-11
17.1892 3.4155 8.9372e-13
-44.2852 2.9615 1.2431e-12
19.2367 8.5325 9.2204e-14
72.0585 1.0755 1.6170e-11
-13.5872 3.6875 7.0932e-13
41.3184 2.5755 1.7265e-12
28.6249 1.8585 3.9533e-12
-28.4530 2.7445 1.5432e-12
44.7483 4.7445 3.8046e-13
7.9593 2.9435 1.2864e-12
9.5743 2.7285 1.5889e-12
40.4899 4.4195 4.7177e-13
3.8080 2.0455 2.9431e-12
-56.2423 3.8745 6.3624e-13
-16.4622 6.2985 1.9651e-13
-21.9886 2.0965 3.0070e-12
39.4878 5.8155 2.2881e-13
-34.4177 5.7205 2.4280e-13
-40.9800 4.6495 4.1108e-13
-20.5827 1.3595 8.7760e-12
54.1698 2.3995 2.0881e-12
-6.5230 1.7215 4.9802e-12
56.7281 1.8835 4.0302e-12
2.9180 3.0985 1.1200e-12
-3.8305 1.9205 3.6955e-12
-10.2740 1.9935 3.4191e-12
-25.0936 1.0765 1.5154e-11
2.0270 2.2825 2.4174e-12
-24.8362 1.3335 9.2704e-12
62.6020 4.4015 4.5649e-13
-14.1410 1.2145 1.1892e-11
40.7966 0.8965 2.5594e-11
43.4753 2.1005 2.9225e-12
-78.9204 2.1365 2.8278e-12
66.5690 4.5505 4.2333e-13
-33.4792 1.7065 5.0574e-12
-46.6181 2.2415 2.4892e-12
64.8463 1.4725 7.1869e-12
-40.1878 4.6365 4.2702e-13
-46.0027 2.4855 1.9077e-12
-31.9051 3.0065 1.1935e-12
41.3049 1.9025 3.8745e-12
-7.1823 1.1635 1.3250e-11
-46.0237 3.6995 6.9614e-13
-12.0379 3.7545 7.1316e-13
-10.8198 1.3375 9.3535e-12
75.7391 3.2545 9.7692e-13
-3.0730 4.1475 5.2442e-13
3.6714 3.3585 8.9746e-13
-31.8299 1.5485 6.4174e-12
63.1119 5.3485 2.9733e-13
42.7758 6.3735 1.8240e-13
7.3603 1.9075 3.8734e-12
-5.2211 3.4915 8.0544e-13
5.0332 1.0445 1.8225e-11
-50.5293 2.5775 1.8021e-12
6.2852 1.3895 8.4266e-12
-24.2668 1.7225 4.8040e-12
3.3277 4.8805 3.5098e-13
-38.4273 1.8195 4.2402e-12
18.1784 4.6315 4.0308e-13
-12.4437 6.4515 1.8083e-13
-56.3199 1.6835 5.2574e-12
62.8801 2.3155 2.3457e-12
-19.1270 3.2105 1.0346e-12
72.7459 5.8245 2.3315e-13
-12.7957 2.9535 1.2478e-12
25.9146 1.9955 3.2797e-12
-23.1561 1.8285 4.2045e-12
80.2695 4.3355 4.8108e-13
14.6602 2.9785 1.2074e-12
0.3853 4.2065 4.9320e-13
-3.8933 4.6015 4.3633e-13
45.4914 3.2785 9.5476e-13
-54.7430 1.0745 1.6023e-11
-4.7110 1.8235 4.2642e-12
17.0049 3.3265 9.1451e-13
-23.8285 2.1275 2.8302e-12
-4.9831 3.2885 9.8608e-13
-6.7366 3.0925 1.1395e-12
36.6728 4.1965 5.1793e-13
-34.7422 2.8985 1.3145e-12
3.9812 5.3265 3.0026e-13
63.2979 3.4425 8.9596e-13
22.1626 2.0985 3.0372e-12
32.9248 4.6805 3.9651e-13
-45.1979 1.4665 7.1347e-12
-61.4185 1.6865 5.0309e-12
64.8295 0.7725 3.7954e-11
9.3214 7.9635 1.0879e-13
5.3697 5.9405 2.1844e-13
-17.2763 2.7695 1.5822e-12
-24.3749 6.3695 1.8845e-13
-24.3413 1.9105 3.6684e-12
70.9742 2.7975 1.4276e-12
9.9544 4.7275 3.9847e-13
30.4503 4.6235 4.0405e-13
22.7157 2.3455 2.1973e-12
14.1573 2.7425 1.4983e-12
0.7506 1.3035 9.6725e-12
9.4529 2.7005 1.5817e-12
45.7733 1.7445 4.8049e-12
-1.9403 2.7405 1.4833e-12
-2.5347 5.0345 3.4058e-13
-27.4682 3.2495 9.7134e-13
34.3234 4.8685 3.7758e-13
23.6671 2.4225 2.0583e-12
-81.5765 4.4465 4.5511e-13
-34.9627 3.8495 6.3783e-13
-36.9570 3.5875 7.6758e-13
9.8552 2.5315 1.8279e-12
-2.9243 1.9915 3.3522e-12
-29.7810 1.3465 9.3254e-12
1.3277 2.7755 1.4123e-12
63.6126 1.6805 5.1240e-12
-16.8725 4.7475 3.9031e-13
-35.4878 4.9625 3.4886e-13
-39.2684 3.1085 1.1213e-12
-4.9619 1.0315 1.7833e-11
33.7256 3.7865 6.6374e-13
-41.7988 4.8775 3.6368e-13
43.9929 2.8605 1.3395e-12
-38.1060 4.3505 4.9414e-13
-33.5561 0.8585 2.9198e-11
32.1398 1.1385 1.4125e-11
12.7481 2.1785 2.6390e-12
22.9881 2.3445 2.2201e-12
10.0746 3.0045 1.1620e-12
39.2025 0.8045 3.1736e-11
-54.8023 1.5365 6.3182e-12
66.1697 1.6845 5.3964e-12
7.9653 3.5445 7.8586e-13
50.4075 8.7285 8.4652e-14
-39.2631 1.3685 8.5000e-12
58.6823 0.6255 6.0588e-11
27.3524 2.4125 1.9636e-12
-55.8606 6.2415 2.0237e-13
75.5743 2.5125 1.8471e-12
-18.2853 4.9335 3.5121e-13
13.4613 1.2225 1.1665e-11
-76.0631 3.8055 6.7164e-13
15.4109 4.5405 4.3450e-13
47.6505 2.3785 2.1030e-12
-72.7052 2.8435 1.3535e-12
-7.6083 4.5435 4.4131e-13
23.1237 3.6545 7.4894e-13
-44.0312 2.6985 1.6183e-12
57.0257 1.1485 1.3818e-11
-21.7664 2.7645 1.5084e-12
63.7474 0.6595 5.5999e-11
29.2644 2.6135 1.6926e-12
48.6852 2.3535 2.2195e-12
-18.6998 2.6115 1.7167e-12
35.2746 5.0095 3.4106e-13
69.8580 2.3485 2.2613e-12
61.6432 2.9225 1.3008e-12
-50.2769 3.4905 8.7390e-13
39.8832 2.1485 2.8384e-12
-6.4177 1.4615 7.4532e-12
-35.7976 3.3035 9.7545e-13
-8.6234 2.8185 1.3484e-12
24.8294 3.3605 8.8116e-13
-6.9184 3.4565 8.4874e-13
28.1180 1.3355 9.3971e-12
8.6241 4.2065 5.0528e-13
-59.0814 5.9335 2.2303e-13
-83.2593 2.4095 2.1070e-12
54.4549 4.9435 3.5060e-13
20.5787 2.4525 2.0350e-12
-44.6593 2.2395 2.3833e-12
14.2069 2.8285 1.4084e-12
3.7488 0.5895 7.1988e-11
22.3486 1.9025 3.8607e-12
1.4141 3.5235 8.2481e-13
-57.2438 1.7515 4.8198e-12
-36.6656 4.0435 5.6579e-13
